,0,1,2
497,18.09582,27.884682,1.438853
498,18.470129,28.110056,1.6398051
499,18.950888,27.474895,1.893223
500,18.228886,27.425446,1.7368705
501,17.868793,28.257488,1.4901216
502,18.768742,28.167255,1.7250941
503,18.350533,27.904108,1.637676
504,18.957413,27.683788,1.8724701
505,18.25055,28.242847,1.6533296
506,18.62033,27.521156,1.8941782
507,18.790445,28.535694,1.818115
508,17.903683,28.146057,1.5750649
509,18.511875,27.993223,1.8427956
510,18.51612,28.374836,1.5918705
511,18.33307,29.266487,1.3072364
512,18.61027,28.70935,1.7453091
513,19.070763,28.37224,1.8390086
514,21.181206,29.576956,2.212005
515,18.904598,29.035294,1.8018053
516,19.059502,29.363844,1.8373382
517,19.605492,28.89041,2.0195577
518,19.915432,28.429224,2.0788825
519,19.003439,28.999138,1.7318614
520,19.882675,29.443192,2.0039647
521,19.233456,29.577854,1.8081977
522,18.93026,29.606895,1.740668
523,20.426094,29.771057,1.7477973
524,20.295568,29.475063,2.164004
525,20.004185,29.83324,1.8795617
526,19.423275,29.80999,1.7669628
527,18.295856,28.90733,1.5578091
528,21.278448,31.494884,1.94818
529,21.024868,30.859941,2.2041605
530,20.205532,30.808489,1.8927314
531,21.038128,31.282734,2.2658126
532,17.353495,27.949347,1.5451796
533,19.2766,29.742523,1.5174553
534,18.661118,29.109787,1.750448
535,23.77492,35.375023,2.1789477
536,20.494772,32.64331,2.2764714
537,25.03104,33.791245,2.9767601
538,23.661356,5.89876,14.321612
539,23.905407,5.899076,14.123061
540,23.236763,5.5822506,13.437764
541,23.011166,5.401328,13.416673
542,26.42831,5.540886,15.341706
543,23.355349,5.506429,13.733469
544,23.472803,5.5228276,13.74094
545,24.137589,5.887088,14.046902
546,25.062164,6.335441,14.731042
547,23.72757,5.6922746,13.513574
548,23.371984,5.408988,13.556165
549,23.937876,5.4866824,13.788835
550,23.22781,5.2532353,13.446223
551,25.122448,5.4324107,14.243047
552,25.180397,6.1668916,14.806062
553,23.941603,5.669466,13.661995
554,25.330908,5.8802366,14.280595
555,25.03055,5.886316,14.222028
556,25.992954,5.489806,14.539886
557,24.704708,6.0186286,13.833423
558,24.394928,5.822417,13.957149
559,26.23376,6.075678,14.8449135
560,26.04253,5.373778,14.649521
561,24.731573,5.765315,13.705831
562,27.346836,5.791593,15.332169
563,26.438091,5.841715,15.210109
564,25.304808,5.458607,14.279384
565,27.559185,6.411904,15.569207
566,25.829838,5.615066,14.393653
567,25.736462,6.3870535,14.807734
568,27.692497,6.748554,16.126724
569,25.506096,5.842898,14.302192
570,27.479347,5.7638125,15.466758
571,24.316534,5.4539943,13.291211
572,24.541046,5.8178496,13.954431
573,26.749342,6.0677094,14.761768
574,27.650627,5.755569,15.338022
575,27.33081,6.7538104,16.053045
576,26.365492,5.681203,14.188023
577,28.038605,6.499361,16.08802
578,26.385303,5.708452,14.736161
579,26.11584,5.5614934,14.084151
580,27.645184,5.8116803,15.332561
581,28.251095,6.4056077,15.86811
582,27.177177,6.1042204,15.047643
583,27.973297,5.512551,15.550912
584,26.830841,5.9215603,14.743237
585,26.898846,6.284535,15.093426
586,28.411781,5.706243,15.815318
587,28.664486,5.9520955,15.795524
588,27.245588,5.571904,14.923244
589,28.623894,6.0950627,15.985042
590,29.761986,6.575639,16.52254
591,29.34015,6.4172454,16.190022
592,30.103952,6.7280602,16.887194
593,30.457352,6.898886,17.348906
594,29.026793,6.2963233,16.018454
595,28.609724,6.024425,15.650758
596,29.285028,6.1725154,16.092575
597,30.428345,6.51321,16.705452
598,30.324368,6.819114,17.38315
599,26.923378,5.5815806,14.527389
600,31.012663,6.865208,17.499636
601,28.047966,5.373315,15.5772915
602,30.197977,6.3456154,16.510378
603,29.620861,6.235519,16.24916
604,30.238552,6.421279,16.767702
605,29.211292,6.250547,16.096752
606,30.829874,6.446712,17.028975
607,28.49956,5.562198,15.30558
608,30.588486,6.08501,16.712688
609,28.965343,5.561921,15.40725
610,29.545788,6.271281,16.432379
611,31.18821,6.3781004,17.04053
612,31.64343,6.5351167,17.55059
613,32.533978,6.661739,17.948742
614,31.599518,6.58289,17.471613
615,32.12553,6.4423985,17.67594
616,32.070385,13.173818,8.18203
617,32.23438,13.488288,8.526664
618,33.435726,14.026097,8.79948
619,36.036026,16.283611,10.251461
620,34.8355,15.202417,9.48906
621,35.1955,15.360199,9.5921755
622,36.133907,16.274931,10.127867
623,36.59574,16.618603,10.65457
624,37.39798,17.374912,10.672743
625,36.51009,16.407652,10.288175
626,36.098747,16.585142,10.453193
627,35.957504,16.356361,10.442544
628,37.342022,17.220339,10.79761
629,36.902557,17.176487,10.699998
630,39.09093,17.13415,11.29646
631,37.061268,17.17092,10.740922
632,36.36207,16.606499,10.612039
633,36.985405,16.574669,10.460433
634,36.69298,16.408064,10.278893
635,36.59267,16.800842,10.505349
636,36.216362,16.510218,10.478003
637,40.86679,19.19513,11.852691
638,33.20254,14.234959,8.899551
639,37.210293,16.32874,10.747642
640,37.12275,16.596067,10.4065
641,37.158024,16.381405,10.410135
642,37.78957,16.819263,10.975318
643,37.568565,16.860815,10.713034
644,36.812397,16.465942,10.711486
645,35.79959,16.259438,10.121746
646,36.65696,16.75839,10.480925
647,37.062244,16.47289,10.464651
648,38.009476,16.812256,10.8639145
649,37.73132,16.842382,10.704349
650,37.007618,16.543728,10.745406
651,35.016747,14.715911,10.984395
652,39.594337,17.332394,11.3809
653,37.23183,16.744392,10.782356
654,38.51195,17.012156,11.000102
655,37.42317,17.097942,10.606721
656,37.748592,16.949024,10.887972
657,38.062386,16.820831,10.751489
658,41.26223,18.062948,11.91402
659,34.908066,14.700083,9.321316
660,36.897877,16.442158,10.626025
661,38.563747,16.79927,10.976983
662,38.600643,16.604683,10.831729
663,39.13328,18.38754,11.254104
664,37.411255,16.704031,10.938152
665,38.510788,17.222664,11.1547575
666,38.161724,17.100231,10.880149
667,36.37712,16.097664,10.011004
668,38.173668,17.124443,11.067468
669,35.808064,15.638455,9.672612
670,39.015736,17.287035,11.352998
671,39.42401,17.286861,11.321727
672,42.761173,18.549026,12.205218
673,37.524113,15.372591,10.240754
674,38.735313,16.787441,11.003383
675,38.107098,16.804775,10.903824
676,39.280323,17.347849,11.399577
677,41.131626,17.708157,11.589978
678,34.355618,13.693778,8.745183
679,38.06295,16.533928,10.943683
680,38.294582,16.72596,10.582941
681,41.28839,17.087688,11.770555
682,39.032406,17.530107,11.275641
683,39.378574,15.968607,10.94565
684,44.229855,18.594675,12.781543
685,53.353634,22.676884,14.998187
686,20.111462,1.7470739,7.906041
687,19.247639,1.880327,7.7864223
688,20.425776,1.8580024,8.03181
689,20.73949,2.0207632,8.3293915
690,20.890287,1.7783611,8.216424
691,21.112986,1.7932212,8.174889
692,20.904184,1.8416402,8.250357
693,21.624935,2.015507,8.520585
694,22.002796,1.9937294,8.549493
695,20.911188,1.975342,8.199941
696,21.145672,2.05065,8.637671
697,21.154932,1.9508169,8.1999655
698,21.956142,2.1646678,8.891782
699,21.359074,2.1360657,8.777743
700,21.837837,2.0152476,8.819603
701,21.316418,2.0015137,8.745707
702,21.397465,1.991782,8.740012
703,21.896324,1.9588177,8.732873
704,21.181534,1.9180653,8.641008
705,22.573479,2.4040887,9.32133
706,22.379572,1.9091375,8.734707
707,21.212172,1.9664891,8.488153
708,21.470375,1.7951567,8.607567
709,22.35575,2.0622275,8.876063
710,21.676931,2.035815,8.84647
711,21.535894,1.852649,8.527707
712,22.047298,2.0203087,8.920583
713,22.038198,1.8354409,8.735977
714,21.947632,2.1212814,9.099742
715,21.560694,1.9789636,8.846146
716,21.489037,1.9910676,8.951641
717,21.775076,1.9456432,8.874487
718,22.03009,2.1100943,9.155749
719,21.838322,1.7121074,8.673361
720,21.553417,1.9323676,8.974671
721,21.18125,1.9818399,8.791043
722,21.77789,1.9136531,9.040536
723,21.501244,1.8650858,8.868541
724,21.439486,1.963073,8.887315
725,21.738205,1.8724225,8.778275
726,21.718029,2.0450137,9.090751
727,22.057686,1.8825047,8.928077
728,22.43789,1.8081186,9.154582
729,21.236265,1.7464936,8.579737
730,21.718882,1.9902132,9.035554
731,22.440329,1.8283732,9.086159
732,21.466738,1.8330667,8.921215
733,21.416283,1.9267561,8.934049
734,21.480404,1.8227146,8.93197
735,21.303318,1.7853944,8.746247
736,21.729088,1.8393552,9.046148
737,22.111189,1.9124067,9.113259
738,21.683666,1.7971718,9.081438
739,22.366566,1.9062965,9.137758
740,23.382072,2.1187732,9.502666
741,22.386147,1.8721893,9.203622
742,22.599123,1.6522734,9.272942
743,21.640598,1.663379,9.003885
744,22.998579,1.6046407,8.962423
745,21.943523,1.9860728,9.209947
746,21.65732,1.8802516,9.119587
747,23.073063,1.7962801,9.175002
748,21.617577,1.8603928,9.058338
749,23.009968,1.9819071,9.550593
750,22.068676,1.8605831,9.249637
751,23.748789,1.9191353,9.531234
752,24.246834,2.0742304,9.686179
753,21.60931,1.8690283,9.07598
754,22.74064,1.6640275,9.124005
755,21.922401,1.7627518,9.274068
756,22.192324,1.8263266,9.2755995
757,22.506363,1.7373345,9.258569
758,21.841402,1.650346,9.067813
759,22.814394,1.6289179,9.071738
760,23.90884,1.7988288,9.766941
761,22.675333,1.672643,9.402024
762,24.372335,2.123161,10.035494
763,22.006226,1.6990626,9.18581
764,22.358389,1.8288314,9.257886
765,23.286095,2.0579946,9.829913
766,23.285732,1.813597,9.684926
767,23.238483,1.9225204,9.654452
768,22.485056,1.9120328,9.600572
769,22.255932,1.7081959,9.328784
770,22.085777,1.6544545,9.226683
771,22.147762,1.8717096,9.403977
772,22.11516,1.4829772,9.485696
773,23.516502,1.7553961,9.733292
774,23.078362,1.7172415,9.417359
775,23.02918,1.82641,9.670258
776,25.010868,1.9964721,9.951636
777,21.817173,1.514684,9.079799
778,21.794945,1.6548212,9.206877
779,23.95235,1.5342,9.480556
780,22.932604,1.6236794,9.337626
781,24.985416,2.0134962,10.104193
782,23.297771,1.4190085,9.727601
783,24.276505,1.6545408,9.772023
784,23.656097,1.8609374,10.014341
785,24.53925,1.6689246,9.784702
786,22.054829,1.5756195,9.401731
787,24.071728,1.8587463,10.197585
788,24.396679,1.6314504,10.076901
789,23.86361,1.6380246,9.643772
790,24.07783,1.3912823,9.629123
791,23.932022,1.6991999,9.961103
792,23.965897,1.6945016,9.7900305
793,24.195793,1.6958406,10.197385
794,25.307735,1.9785078,10.569315
795,23.278404,1.6000779,9.808921
796,23.998188,1.6230128,10.003257
797,24.810343,2.0277998,10.520068
798,23.788176,1.6004612,9.944971
799,22.757286,1.3816226,9.582752
800,25.50701,1.726176,10.51725
801,26.255524,2.3232248,11.815406
802,23.527443,1.2762258,9.570241
803,25.171682,1.4674919,10.027813
